"","Kode Barang","Nama Barang","Merk","No Org","No Prod","Mobil","Harga Jual","Harga Beli","Stok","max stok","Total Penjualan"
"","00008191","TERMINAL LB4 418 UTICON","","","","","23000","0","0","","156"
"","00008192","STEKER SC38 UTICON","","","","","13000","0","0","","10"
"","00008193","STEKER KOTAK SC3N UTICON","","","","","4500","0","0","","12"
"","00008194","STEKER PUTIH S20","","","","","8000","0","0","","24"
"","00008195","STEKER GUNDUL SC88 UTICON","","","","","10000","0","3","","22"
"","00008196","STEKER BENGKOK S30 UTICON","","","","","14000","0","5","","21"
"","00008197","TERMINAL LB6 LENGKAP 1682 UTICON","","","","","55000","0","2","","4"
"","00008198","TERMINAL LB1 ST118","","","","","10000","0","8","","152"
"","00008199","TERMINAAL LB2 ST128 UTICON","","","","","10000","0","1","","226"
"","00008200","TERMINAL LB3 ST138 UTICON","","","","","18000","0","2","","239"
"","00008201","TERMINAL LB5 ST158 UTICON","","","","","22000","0","6","","84"
"","00008202","TERMINAL LB6 ST168 UTICON","","","","","28000","0","12","","30"
"","00008203","BOX MCB 8G UTICON","","","","","48000","0","3","","2"
"","00008204","BOX MCB 4G UTICON","","","","","53000","0","1","","3"
"","00008205","BESI BETON 10SNI","","","","","46000","0","0","","2027"
"","00008206","BESI BETON 10SNI HNL","","","","","65000","0","0","","6206"
"","00008207","BESI BETON 8 SNI","","","","","41500","0","37","","11232"
"","00008208","SILINDER ATS KCL","","","","","20000","0","1","","11"
"","00008209","SAKLAR BROCO SINGLE 6621","","","","","15000","0","0","","120"
"","00008210","SAKLAR BROCO DUBLE 6622","","","","","18000","0","0","","100"
"","00008211","SAKLAR TEMPEL 16210","","","","","15000","0","0","","139"
"","00008212","STOP KONTAK BROCO TEMPEL 15410","","","","","NaN","0","0","",""
"","00008213","FITTING BROCO 1211","","","","","14000","0","0","","36"
"","00008214","FITTING BROCO 1210","","","","","14000","0","57","","399"
"","00008215","FITTING BROCO GANTUNG 216L","","","","","3800","0","49","","119"
"","00008216","FITTING BROCO 210L","","","","","7000","0","4","","188"
"","00008217","STEKER BROCO PUTIH 13310L","","","","","13000","0","0","","61"
"","00008218","STEKER BROCO KOTAK PUTIH 810L","","","","","6500","0","45","","30"
"","00008219","STEKER BROCO HITAM 344LN","","","","","5000","0","6","","19"
"","00008220","STEKER BROCO PUTIH 13910","","","","","20000","0","15","","10"
"","00008221","STOP KONTAK BROCO TEMPEL 15410","","","","","20000","0","0","","60"
"","00008222","STEKER BROCO PUTIH 13830","","","","","15600","0","0","","96"
"","00008223","STEKER BROCO KOTAK HITAM 810L","","","","","6500","0","39","","37"
"","00008224","SAKLAR BROCO DOBLE TEMPEL 16220","","","","","14000","0","0","","61"
"","00008225","KABEL NYA 1X1,5 ETERNA 100 MTR","","","","","170000","0","0","","25"
"","00008226","KABEL NYA 1X1,5 ETERNA ECER","","","","","3200","0","0","","350"
"","00008227","GRENDEL KUPU 1/4 MEDIKO","","","","","NaN","0","0","",""
"","00008228","KAPI 99 KAYU 4''","","","","","8000","0","1","","59"
"","00008229","HANDLE KUNCI AMANI KOMPLIT BESAR","","","","","NaN","0","0","",""
"","00008230","HANDLE KUNCI AMANI KOMPLIT TANGGUNG","","","","","75000","0","0","","2"
"","00008231","ISOLASI LISTRIK NASIONAL","","","","","7000","0","39","","322"
"","00008232","ISOLASI TALANG EKOBIT 5CM","","","","","NaN","0","0","",""
"","00008233","ISOLASI TALANG SUPERBOND 5CM","","","","","75000","0","0","","2"
"","00008234","KAPI 99 KAYU 2''","","","","","7000","0","0","","132"
"","00008235","KAPI PVC 5''","","","","","NaN","0","0","",""
"","00008236","KAPI PVC 7''","","","","","NaN","0","0","",""
"","00008237","KAPI PVC 9''","","","","","NaN","0","0","",""
"","00008238","KRAN PLASTIK 1/2 TRANSPARAN","","","","","NaN","0","0","",""
"","00008239","KRAN PLASTIK 3/4 TRANSPARAN","","","","","NaN","0","0","",""
"","00008240","KRAN ANGSA PVC","","","","","35000","0","30","","83"
"","00008241","KUAS 1'' ETERNA","","","","","7000","0","106","","710"
"","00008242","KRAN HPP 3/4 MODEL ANDO","","","","","NaN","0","0","",""
"","00008243","KRAN SOLIGEN 3/4 KUNINGAN","","","","","NaN","0","0","",""
"","00008244","KUAS CAT TENFLO 1/2","","","","","5000","0","4","","3"
"","00008245","KUAS CAT TENFLO 3/4''","","","","","NaN","0","0","",""
"","00008246","KUAS ROL KAPAL","","","","","12000","0","44","","248"
"","00008247","KUAS LUKIS 12''","","","","","NaN","0","0","",""
"","00008248","GEMBOK KUNING 20''","","","","","NaN","0","0","",""
"","00008249","GEMBOK KUNING 25''","","","","","NaN","0","0","",""
"","00008250","KUNCI LACI AZURAH 138","","","","","7500","0","2","","1"
"","00008251","KUNCI LACI 101 GOOD","","","","","12000","0","2","","10"
"","00008252","KUNCI LACI FREDER 508","","","","","7500","0","1","","8"
"","00008253","KUNCI L SET CROSS","","","","","12000","0","0","","10"
"","00008254","OVERPAL 4'' KZK","","","","","4000","0","17","","4"
"","00008255","OVERPAL 400","","","","","NaN","0","0","",""
"","00008256","PALU TUKANG ND 200","","","","","25000","0","11","","4"
"","00008257","PALU BODEM+GAGANG 2 LBND","","","","","50000","0","5","","13"
"","00008258","RODA KURSI SAB","","","","","NaN","0","0","",""
"","00008259","SEAL TAPE 1/2''","","","","","2500","0","6","","5018"
"","00008260","TANG KARET BLISTER PALAZO 8''","","","","","NaN","0","0","",""
"","00008261","BV PVC SAB","","","","","NaN","0","0","",""
"","00008262","KERTAS GOSOK NO.600 FUJI STAR","","","","","NaN","0","0","",""
"","00008263","KERTAS GOSOK NO.3 FLYING WHEEL","","","","","8000","0","3","","147"
"","00008264","SILINDER KUNCI ERDOS KECIL","","","","","30000","0","1","","1"
"","00008265","ENGSEL AMANI 3'' KUNING","","","","","NaN","0","0","",""
"","00008266","ENGSEL AMANI 3'' PUTIH","","","","","NaN","0","0","",""
"","00008267","SARUNG WADIMOR","","","","","1","0","0","","271"
"","00008268","SELANG MILLIARD 1''DOF ECER","","","","","8000","0","42","","152"
"","00008269","SELANG MILLIARD 3/4 DOF","","","","","230000","0","0","","12"
"","00008270","SELANG MILLIARD 1/2 DOF","","","","","115000","0","0","","3"
"","00008271","TANDON PROFIL BPE 550 LT KUNING","","","","","730000","0","0","","1"
"","00008272","TANDON PROFIL BPE 1100 LT KUNING","","","","","1250000","0","0","","1"
"","00008273","SARINGAN GOT BEST BIRU KOTAK","","","","","NaN","0","0","",""
"","00008274","SARINGAN GOT BEST PUTIH KOTAK","","","","","NaN","0","0","",""
"","00008275","TANG CATUT BIASA 10''","","","","","22000","0","0","","144"
"","00008276","TANG CATUT LIYING 10''","","","","","NaN","0","0","",""
"","00008277","BESI BETON 6 SNI HNL","","","","","30000","0","0","","9365"
"","00008278","BESI BETON 6 SNI","","","","","25000","0","261","","15752"
"","00008279","BESI BETON 8 SNI","","","","","42000","0","0","","40164"
"","00008280","BESI BETON 8","","","","","29500","0","0","","4810"
"","00008281","SEKRUP DRILLING 12X100","","","","","900","0","1221","","24185"
"","00008282","SOK 3/4X1/2","","","","","3000","0","78","","172"
"","00008283","PR.TT.ES BASE C5KG","","","","","215000","0","14","","331"
"","00008284","PR.TT.ES BASE D5KG","","","","","258000","0","14","","256"
"","00008285","NP.CT.VINILEX 990 1KG","","","","","35000","0","0","","46"
"","00008286","NP.CT.MATEX 5KG 3151","","","","","120000","0","3","","21"
"","00008287","NP.EPOXY NIPPON 1KG GREY","","","","","86000","0","39","","427"
"","00008288","NP.BB 200 CLEAR","","","","","58000","0","1","","61"
"","00008289","BONDEX 0.75MM","","","","","148000","0","0","","2049.65"
"","00008290","CAT PARAGON 362","","","","","298000","0","0","","3"
"","00008291","CAT CATYLAC EASTERN SPICE 47331 25KG","","","","","670000","0","0","","3"
"","00008292","MATA BOR BESI 5,5 MM NACHI","","","","","35000","0","2","","39"
"","00008293","MATA BOR BESI 8 MM NACHI","","","","","60000","0","0","","70"
"","00008294","TK.NO DROP 003 HITAM 4KG","","","","","235000","0","4","","45"
"","00008295","RODA KARET XP TOOL","","","","","25000","0","0","","12"
"","00008296","BESI BETON 12","","","","","70000","0","5","","1220"
"","00008297","TANDON MYTANK 1100LT","","","","","1250000","0","2","","9"
"","00008298","TANDON MYTANK 1200LT","","","","","NaN","0","0","",""
"","00008299","TANDON MYTANK 250LT","","","","","550000","0","0","","7"
"","00008300","LEM TRU GLUE 40GR","","","","","4600","0","0","","153"
"","00008301","BESI BETON 12 SNI","","","","","95000","0","219","","5858"
"","00008302","PYLOX 1734 MET.BLACK","","","","","37000","0","0","","159"
"","00008303","PYLOX 193 MIT MADORAS BROWN","","","","","25000","0","0","","57"
"","00008304","CAT PARAGON 302 1KG","","","","","18500","0","0","","24"
"","00008305","CAT PARAGON 304 1KG","","","","","20500","0","0","","96"
"","00008306","CAT PARAGON 309 1KG","","","","","19000","0","0","","72"
"","00008307","CAT PARAGON 324 1KG","","","","","35000","0","0","","60"
"","00008308","CAT PARAGON 332 1KG","","","","","27000","0","0","","72"
"","00008309","CAT PARAGON 333 1KG","","","","","18500","0","0","","24"
"","00008310","CAT PARAGON 335 1KG","","","","","18500","0","0","","24"
"","00008311","CAT PARAGON 336 1KG","","","","","30000","0","0","","52"
"","00008312","CAT PARAGON 347 1KG","","","","","30000","0","0","","60"
"","00008313","CAT PARAGON 348 1KG","","","","","35000","0","2","","49"
"","00008314","CAT PARAGON 361X 1KG","","","","","40000","0","0","","52"
"","00008315","CAT PARAGON 393 1KG","","","","","20500","0","0","","60"
"","00008316","CAT PARAGON 398 1KG","","","","","26000","0","1","","47"
"","00008317","NP.CT.VINILEX 244 25 KG","","","","","465000","0","2","","1"
"","00008318","NP.MATEX 3152 GENTLE GREY 5KG","","","","","90000","0","0","","5"
"","00008319","PANASONIC SAKLAR TUNGGAL 10AX250V","","","","","15000","0","2","","19"
"","00008320","PANASONIC SAKLAR GANDA 10AX250V","","","","","15500","0","0","","20"
"","00008321","PANASONIC STOP KONTAK 16AX250V","","","","","13000","0","0","","20"
"","00008322","KRAN SOLIGEN 1/2''","","","","","18000","0","0","","328"
"","00008323","KRAN SOLIGEN 3/4''","","","","","18000","0","1","","275"
"","00008324","PUL 746 CLEAR GLOSS 7.5LT","","","","","781000","0","0","","1"
"","00008325","NP.CT.MATEX 5KG 3149","","","","","105000","0","0","","10"
"","00008326","PYLOX KMI U/C LIME GREEN NEW","","","","","NaN","0","0","",""
"","00008327","PYLOX 661.569 HINO GREEN C-40","","","","","38000","0","19","","26"
"","00008328","NP.CT.MATEX 5KG 3150","","","","","95000","0","0","","14"
"","00008329","NP.CT.MATEX 20KG 3151","","","","","315000","0","0","","2"
"","00008330","NP.CT.MATEX 20KG 752","","","","","315000","0","0","","1"
"","00008331","NP.NIPPE 470 200CC","","","","","20000","0","0","","12"
"","00008332","PVC 1 AW RUCIKA","","","","","58000","0","0","","10"
"","00008333","PVC 3/4 AW RUCIKA","","","","","38500","0","0","","2"
"","00008334","NP.BB 1033 LADY WHITE","","","","","48000","0","0","","3"
"","00008335","NP.BB 1031 FRENCH BLUE","","","","","48000","0","0","","3"
"","00008336","NP.BB 1030 STRAW CREAM","","","","","48000","0","0","","3"
"","00008337","NP.BB 1032 DOVER GREY","","","","","48000","0","0","","3"
"","00008338","NP.BB 1085 BUNGA BALI","","","","","48000","0","0","","3"
"","00008339","NP.BB 1023 SUZUKI WHITE","","","","","73000","0","4","","9"
"","00008340","NP.NIPPE 1023 SUZUKI WHITE","","","","","88000","0","6","","43"
"","00008341","CAT PARAGON 303 SPC","","","","","20500","0","0","","36"
"","00008342","CAT PARAGON 307","","","","","20500","0","0","","36"
"","00008343","CAT PARAGON 308","","","","","20500","0","0","","24"
"","00008344","CAT PARAGON 310","","","","","20500","0","0","","24"
"","00008345","CAT PARAGON 317","","","","","20500","0","0","","36"
"","00008346","CAT PARAGON 327","","","","","19000","0","0","","24"
"","00008347","CAT PARAGON 329","","","","","18500","0","0","","12"
"","00008348","CAT PARAGON 330","","","","","18500","0","0","","12"
"","00008349","CAT PARAGON 341","","","","","18500","0","0","","12"
"","00008350","CAT PARAGON 377","","","","","18500","0","0","","12"
"","00008351","CAT PARAGON 382","","","","","18500","0","0","","12"
"","00008352","CAT PARAGON 394","","","","","19000","0","0","","24"
"","00008353","VIPLAS LEM PVC 40CC","","","","","11000","0","29","","640"
"","00008354","TERPAL 2X3","","","","","40000","0","0","","6"
"","00008355","TERPAL 3X3","","","","","50000","0","0","","6"
"","00008356","TERPAL 3X5","","","","","55600","0","0","","6"
"","00008357","TALANG KARET HITAM 90 CM","","","","","290000","0","0","","17"
"","00008358","TALANG KARET MERAH 110 CM","","","","","428000","0","0","","1"
"","00008359","SAKURA SINK105 PANJANG","","","","","200000","0","16","","49"
"","00008360","SAKURA SINK 46 KECIL TBL","","","","","130000","0","3","","77"
"","00008361","SAKURA SINK 54 KECIL TPS","","","","","150000","0","15","","47"
"","00008362","SAKURA SINK 80 SEDANG","","","","","180000","0","8","","72"
"","00008363","KRAN SHOWER CAB","","","","","20000","0","3","","46"
"","00008364","KABEL TIES 3,6 X 300 MM","","","","","15000","0","10","","219"
"","00008365","GRENDEL TANAM CLASIC 6X12","","","","","55000","0","7","","67"
"","00008366","KUAS ROL MODERN","","","","","20000","0","8","","531"
"","00008367","STOP KRAN HPP 1''","","","","","15000","0","23","","103"
"","00008368","STOP KRAN HPP 1/2''","","","","","10000","0","0","","49"
"","00008369","STOP KRAN HPP 3/4''","","","","","10000","0","4","","375"
"","00008370","HANDLE CLASIC 9002 CP","","","","","110000","0","0","","114"
"","00008371","HANDLE CLASIC 9002 GP","","","","","83000","0","0","","6"
"","00008372","HANDLE CLASIC 9005 CP","","","","","125000","0","0","","78"
"","00008373","HANDLE CLASIC 9005 GP","","","","","83000","0","0","","6"
"","00008374","HANDLE CLASIC 9006 CP","","","","","83000","0","0","","12"
"","00008375","HANDLE CLASIC 9006 GP","","","","","95000","0","1","","42"
"","00008376","HANDLE CLASIC 9013 CP","","","","","115000","0","0","","12"
"","00008377","HANDLE CLASIC 9013 GP","","","","","115000","0","0","","12"
"","00008378","HANDLE STAR CLASIC CB 04(2) CP","","","","","95000","0","0","","6"
"","00008379","HANDLE STAR CLASIC CB 04(2) GP","","","","","83000","0","0","","6"
"","00008380","FOOTKLEP 3/4 HSJ KUNINGAN","","","","","27000","0","1","","73"
"","00008381","KRAN ANGSA FLEXIBEL CAB 40CM","","","","","75000","0","0","","60"
"","00008382","KRAN ANGSA FLEXIBEL CAB KPLA BESAR","","","","","80000","0","6","","204"
"","00008383","KRAN PVC HPP 1/2'' 3/4''","","","","","15000","0","1","","151"
"","00008384","HANDLE PINTU EDO 20CM 202 KOTAK","","","","","31000","0","0","","69"
"","00008385","HANDLE PINTU EDO 20CM S-200 BULAT","","","","","31000","0","0","","91"
"","00008386","HANDLE PINTU EDO 25CM S-250 BULAT","","","","","29500","0","0","","149"
"","00008387","HANDLE PINTU EDO 25CM SPBK 252 KOTAK","","","","","45000","0","9","","81"
"","00008388","HANDLE PINTU EDO 33CM KG-332","","","","","50000","0","0","","174"
"","00008389","HANDLE PINTU EDO 45CM SPBO-453 BULAT","","","","","71000","0","7","","67"
"","00008390","HANDLE PINTU EDO 45CM SPBK-452 KOTAK","","","","","71000","0","7","","41"
"","00008391","HANDLE PINTU EDO 33CM KGP-334 PERSEGI","","","","","40000","0","7","","102"
"","00008392","PINTU KAMAR MANDI GALVALUM","","","","","220000","0","1","","48"
"","00008393","NP.BB 1078 PRADA RED","","","","","75000","0","0","","5"
"","00008394","TK.NO DROP 020 KIWI 20 KG","","","","","995000","0","2","","15"
"","00008395","TK.NO DROP 021 MELON 20KG","","","","","1065000","0","0","","10"
"","00008396","TK.NO DROP 022 BIRU CERAH 20 KG","","","","","1028000","0","0","","20"
"","00008397","TK.NO DROP 003 HITAM 20 KG","","","","","1045000","0","2","","5"
"","00008398","TK.NO DROP 004 BIRU 20 KG","","","","","847000","0","1","","12"
"","00008399","TK.NO DROP 005 HIJAU 20 KG","","","","","765000","0","0","","10"
"","00008400","TK.NO DROP 006 COKLAT 20 KG","","","","","1065000","0","1","","9"
"","00008401","TK.NO DROP 007 MERAH 20 KG","","","","","1045000","0","0","","23"
"","00008402","TK.NO DROP 009 PUTIH 20 KG","","","","","1028000","0","4","","66"
"","00008403","TK.NO DROP 010 ABU-ABU MUDA 20 KG","","","","","1060000","0","0","","50"
"","00008404","TK.NO DROP 011 MOCHA 20 KG","","","","","1045000","0","0","","10"
"","00008405","TK.NO DROP 017 KUNING 20 KG","","","","","1060000","0","0","","29"
"","00008406","TK.NO DROP 019 PAPAYA 20 KG","","","","","900000","0","2","","13"
"","00008407","TK.NO DROP 018 APRICOT 20 KG","","","","","822000","0","0","","7"
"","00008408","BESI BETON ULIR 10 SNIU40","9.9 X 12","","","","71000","0","0","","1113"
"","00008409","BESI BETON ULIR 13SNI U40","13 X 12","","","","112000","0","40","","4494"
"","00008410","KERTAS GOSOK NO.5000","","","","","8000","0","0","","101"
"","00008411","PYLOX 128A MATT CLEAR","","","","","35000","0","3","","121"
"","00008412","NP.BB 9097 PAPIER GREY","","","","","73000","0","0","","18"
"","00008413","THINNER NP.NIPPELUX 5LTR","","","","","166000","0","0","","2"
"","00008414","NIPPELUX ENAMEL 5LTR 0012 BLUE","","","","","435000","0","0","","3"
"","00008415","NP.CG.MATEX 20KG 808","","","","","690000","0","0","","14"
"","00008416","RENG  LIPAT ZINIUM K.A ","","","","","40000","0","42","","5944"
"","00008417","RENG LIPAT ZINIUM  K.A TEBAL","","","","","43000","0","0","","4640"
"","00008418","TK.NO DROP 003 HITAM 1 KG","","","","","68000","0","0","","132"
"","00008419","TK.NO DROP 004 BIRU 1 KG","","","","","60000","0","4","","129"
"","00008420","TK.NO DROP 025 20KG","","","","","742000","0","0","","2"
"","00008421","TK.NO DROP 008 ORANGE 4KG","","","","","175000","0","0","","8"
"","00008422","TK.NO DROP 011 MOCHA 4KG","","","","","225000","0","8","","61"
"","00008423","TK.NO DROP 017 KUNING 4KG","","","","","235000","0","0","","182"
"","00008424","TK.NO DROP 024 GUNMETAL 4KG","","","","","235000","0","3","","242"
"","00008425","TK.NO DROP 005 HIJAU 4KG","","","","","170000","0","0","","28"
"","00008426","TK.NO DROP 011 MOCHA 1KG","","","","","55000","0","1","","45"
"","00008427","TK.NO DROP 005 HIJAU 1KG","","","","","43000","0","0","","28"
"","00008428","TK.NO DROP 008 ORANGE 1KG","","","","","59500","0","0","","21"
"","00008429","TK.NO DROP 024 GUNMETAL 1KG","","","","","68000","0","2","","371"
"","00008430","LEM RAJAWALI 1 LT","","","","","40000","0","1","","24"
"","00008431","LEM RAJAWALI KUNING 4 LT","","","","","130000","0","0","","6"
"","00008432","CAT PARAGON 357 1KG","","","","","40000","0","10","","62"
"","00008433","TK.NO DROP 023 DELIMA 20KG","","","","","740000","0","0","","2"
"","00008434","ATAP GALV 0,40 MM LEMBARAN P4","","","","","208000","0","0","",""
"","00008435","NP.NIPPE COPPER TEMBAGA 1LT","","","","","80000","0","0","","6"
"","00008436","NP.NIPPE COPPER BRONZE 1LT","","","","","85000","0","0","","30"
"","00008437","THINNER B POLIBEST 1LTR","","","","","20000","0","0","","108"
"","00008438","ATAP GALV 0.4 LEMBARAN P4 RUSAK/PESOK","","","","","152000","0","1","","50"
"","00008439","NP.CT.WTB BRILLIANT WHITE 20 LT","","","","","1670000","0","0","","10"
"","00008440","NP.NIPPE COPPER GOLD 1 LT","","","","","85000","0","0","","43"
"","00008441","TK.AVIAN 1 KG 178","","","","","70000","0","5","","14"
"","00008442","TK.AVIAN 1KG 670","","","","","52700","0","0","","6"
